"H",1,0,3,-8,0,1,1,0
"H",1,0,3,-8,0,2,1,0
"H",1,0,3,-8,1,0,4,0
"H",1,0,3,-8,1,1,2,0
"H",1,0,3,-8,1,2,1,0
"H",1,0,3,-8,2,0,2,0
"H",1,0,3,-8,2,1,2,0
"H",1,0,3,-8,2,2,1,0
"H",1,0,3,-8,3,0,2,0
"H",1,0,3,-8,3,1,1,0
"H",1,0,3,-8,3,2,1,0
"H",1,0,3,-9,0,0,1,0
"H",1,0,3,-9,1,0,1,0
"H",1,0,3,-9,2,0,1,0
"H",1,0,3,-9,2,1,1,0
"H",1,0,3,-9,2,2,1,0
"H",1,0,3,0,0,0,8768,5726
"H",1,0,3,0,0,1,1928,1226
"H",1,0,3,0,0,2,694,441
"H",1,0,3,0,1,0,2336,1535
"H",1,0,3,0,1,1,1914,1241
"H",1,0,3,0,1,2,1170,751
"H",1,0,3,0,2,0,920,620
"H",1,0,3,0,2,1,1204,803
"H",1,0,3,0,2,2,1144,742
"H",1,0,3,0,3,0,302,204
"H",1,0,3,0,3,1,564,376
"H",1,0,3,0,3,2,761,497
"H",1,0,3,1,0,0,1131,852
"H",1,0,3,1,0,1,290,222
"H",1,0,3,1,0,2,102,75
"H",1,0,3,1,1,0,311,229
"H",1,0,3,1,1,1,274,210
"H",1,0,3,1,1,2,166,124
"H",1,0,3,1,2,0,117,88
"H",1,0,3,1,2,1,147,110
"H",1,0,3,1,2,2,162,120
"H",1,0,3,1,3,0,41,33
"H",1,0,3,1,3,1,66,56
"H",1,0,3,1,3,2,102,75
"H",1,0,3,2,0,0,416,342
"H",1,0,3,2,0,1,124,109
"H",1,0,3,2,0,2,45,41
"H",1,0,3,2,1,0,104,79
"H",1,0,3,2,1,1,100,84
"H",1,0,3,2,1,2,66,60
"H",1,0,3,2,2,0,38,32
"H",1,0,3,2,2,1,63,47
"H",1,0,3,2,2,2,60,51
"H",1,0,3,2,3,0,13,12
"H",1,0,3,2,3,1,26,22
"H",1,0,3,2,3,2,35,29
"H",1,0,3,3,0,0,149,130
"H",1,0,3,3,0,1,32,25
"H",1,0,3,3,0,2,11,9
"H",1,0,3,3,1,0,50,45
"H",1,0,3,3,1,1,35,30
"H",1,0,3,3,1,2,23,20
"H",1,0,3,3,2,0,21,17
"H",1,0,3,3,2,1,21,15
"H",1,0,3,3,2,2,22,19
"H",1,0,3,3,3,0,5,4
"H",1,0,3,3,3,1,12,7
"H",1,0,3,3,3,2,12,9
"H",1,0,3,4,0,0,62,58
"H",1,0,3,4,0,1,14,13
"H",1,0,3,4,0,2,5,4
"H",1,0,3,4,1,0,23,22
"H",1,0,3,4,1,1,18,18
"H",1,0,3,4,1,2,9,8
"H",1,0,3,4,2,0,8,7
"H",1,0,3,4,2,1,13,12
"H",1,0,3,4,2,2,10,8
"H",1,0,3,4,3,0,2,2
"H",1,0,3,4,3,1,4,4
"H",1,0,3,4,3,2,5,5
"H",1,0,3,5,0,0,13,13
"H",1,0,3,5,0,1,5,5
"H",1,0,3,5,1,0,1,1
"H",1,0,3,5,1,1,2,2
"H",1,0,3,5,1,2,2,2
"H",1,0,3,5,2,0,1,1
"H",1,0,3,5,2,2,1,1
"H",1,0,3,5,3,0,1,1
"H",1,0,3,6,0,0,3,3
"H",1,0,3,6,0,1,1,1
"H",1,0,3,6,1,1,1,1
"H",1,0,3,6,1,2,1,1
"H",1,0,3,7,0,0,1,1
"H",1,0,4,-1,0,0,1245,749
"H",1,0,4,-1,0,1,314,180
"H",1,0,4,-1,0,2,100,60
"H",1,0,4,-1,1,0,333,205
"H",1,0,4,-1,1,1,278,174
"H",1,0,4,-1,1,2,170,108
"H",1,0,4,-1,2,0,126,72
"H",1,0,4,-1,2,1,164,97
"H",1,0,4,-1,2,2,153,91
"H",1,0,4,-1,3,0,35,19
"H",1,0,4,-1,3,1,65,39
"H",1,0,4,-1,3,2,84,48
"H",1,0,4,-11,0,0,1,0
"H",1,0,4,-11,0,1,1,0
"H",1,0,4,-11,0,2,1,0
